Date,BG,CGM,Insulin,Risk,Return,Dones
2018-01-01 08:00:00,133.19753891867828,133.19753891867828,0.0,0.9916473837515085,-0.0009021851026528305,False
2018-01-01 08:03:00,133.2138566273595,133.20774518011098,0.0,0.9930899556258428,-0.00392155478619538,False
2018-01-01 08:06:00,133.27384480494524,133.25206414518547,0.0,0.9984007438812509,-0.006961364809223047,False
2018-01-01 08:09:00,133.36027318630232,133.33055841629297,0.0,1.0060730494636685,-0.00843397372919541,False
2018-01-01 08:12:00,133.45848078770874,133.42535403483936,0.0,1.0148206808767348,-0.009000974048252175,False
2018-01-01 08:15:00,133.56015125175165,133.526160407303,0.0,1.0239099438544594,-0.009066465875205987,False
2018-01-01 08:18:00,133.6608355599834,133.62732715664066,0.0,1.0329442366765655,-0.008876073816271202,False
2018-01-01 08:21:00,133.7584122825669,133.72601149481505,0.31666666666666665,1.0417311313896735,-0.008577379211122338,False
2018-01-01 08:24:00,133.85213580636977,133.82104279982454,0.4666666666666667,1.050200114735187,-0.008257659431635034,False
2018-01-01 08:27:00,133.94205161859867,133.91222722599568,0.6166666666666667,1.05835174457843,-0.008122356629866934,False
2018-01-01 08:30:00,134.03098644627352,134.00162954269712,0.44999999999999996,1.0664401208186034,-0.00950882134392006,False
2018-01-01 08:33:00,134.1440685077655,134.10593408725578,0.44999999999999996,1.0767614201739297,-0.01608171896619992,False
2018-01-01 08:36:00,134.3549839727356,134.28147217470962,0.13333333333333333,1.0961219575352985,-0.03274003554355742,False
2018-01-01 08:39:00,134.7879845311557,134.6355678745428,0.0,1.1363133647229626,-0.06344357947656842,False
2018-01-01 08:42:00,135.59185886870225,135.30985069231056,0.15,1.2124987717001225,-0.10943154114569409,False
2018-01-01 08:45:00,136.89109754309249,136.43916721429338,0.15,1.3398595113759095,-0.16921541233640114,False
2018-01-01 08:48:00,138.75475339882593,138.11206982175537,0.4666666666666667,1.5313941483330706,-0.23955306537464338,False
2018-01-01 08:51:00,141.18563512882022,140.35378132778288,0.6166666666666667,1.796231079708739,-0.31512308014408363,False
2018-01-01 08:54:00,144.1198804441493,143.12270278567973,0.44999999999999996,2.1373229586213554,-0.38830394491373976,False
2018-01-01 08:57:00,147.43668362020833,146.31667639452888,0.44999999999999996,2.549297482919986,-0.4504916486257251,False
2018-01-01 09:00:00,150.9806857330264,149.79095043331628,0.13333333333333333,3.018275486984116,-0.49460897003927684,False
2018-01-01 09:03:00,154.59084383219866,153.38519796923538,0.0,3.52429828679023,-0.5169815092276617,False
2018-01-01 09:06:00,158.12385119923633,156.94930443359073,0.0,4.045063464999953,-0.5175270170436104,False
2018-01-01 09:09:00,161.4661760230644,160.35939673725835,0.0,4.559282088820967,-0.49876736697505475,False
2018-01-01 09:12:00,164.5364479093401,163.52333033895383,0.0,5.048836634174691,-0.4645602927184225,False
2018-01-01 09:15:00,167.28220420602705,166.37915472033285,0.0,5.499704160503313,-0.419083750691164,False
2018-01-01 09:18:00,169.6744907136702,168.89029228975582,0.31666666666666665,5.902008105015698,-0.36624358158153747,False
2018-01-01 09:21:00,171.70248317015944,171.04007623493163,0.4666666666666667,6.249618813599607,-0.3093609782710409,False
2018-01-01 09:24:00,173.36842791296348,172.82658678503608,0.3,6.539491566167285,-0.25104329679973425,False
2018-01-01 09:27:00,174.68336588322083,174.25809090259457,0.3,6.770944984343562,-0.1931974719895022,False
2018-01-01 09:30:00,175.66366463685998,175.34930989026913,0.3,6.944978063282324,-0.14338541762675838,False
2018-01-01 09:33:00,176.37591453890406,176.15358837209686,0.0,7.072201833939047,-0.1318614961237783,False
2018-01-01 09:36:00,177.15334313464777,176.88917641926943,0.0,7.211802129257898,-0.1800357563222219,False
2018-01-01 09:39:00,178.2767540914255,177.88745730738052,0.0,7.414858437045558,-0.2484748487032551,False
2018-01-01 09:42:00,179.76490903442047,179.25424282661544,0.0,7.68620433500929,-0.30179613613905865,False
2018-01-01 09:45:00,181.47757657379773,180.89811222443893,0.0,8.001719865960226,-0.32262469200717625,False
2018-01-01 09:48:00,183.2177952968069,182.6369677271195,0.0,8.325733972272442,-0.30827704829116165,False
2018-01-01 09:51:00,184.80463096617407,184.2818017155896,0.0,8.62409284471661,-0.264767251282473,False
2018-01-01 09:54:00,186.10448064709627,185.68224070873717,0.0,8.870490096367593,-0.20103814705379008,False
2018-01-01 09:57:00,187.03434157490761,186.73841925320536,0.0,9.047827787270688,-0.12571059588729128,False
2018-01-01 10:00:00,187.5533946087328,187.39582694798827,0.0,9.147201048612388,-0.04581332641426883,False
2018-01-01 10:03:00,187.65197491764133,187.63484367932125,0.0,9.166104986452364,0.03346144609820101,False
2018-01-01 10:06:00,187.34159742608446,187.46029851321063,0.0,9.106619439972887,0.1085668926722434,False
2018-01-01 10:09:00,186.64709324997395,186.8928734948214,0.0,8.973866490267183,0.1772716600909927,False
2018-01-01 10:12:00,185.6008544977828,185.96265016435913,0.0,8.774813624156781,0.23832590022748157,False
2018-01-01 10:15:00,184.2388325340148,184.704538223115,0.0,8.517399092093413,0.2911871026924935,False
2018-01-01 10:18:00,182.59779003141784,183.15512158874677,0.0,8.209906339679286,0.33582389310817184,False
2018-01-01 10:21:00,180.71326408826164,181.35044231819492,0.0,7.860494511918741,0.3725063726262885,False
2018-01-01 10:24:00,178.6189052313604,179.32477752112462,0.0,7.4770094134704745,0.40161488608425167,False
2018-01-01 10:27:00,176.34618497026503,177.11034353872924,0.0,7.066878531951161,0.4236311778214823,False
2018-01-01 10:30:00,173.92410406547148,174.73697504274122,0.0,6.637019479974342,0.439095868804146,False
2018-01-01 10:33:00,171.37910254719367,172.23196836479647,0.0,6.193796987058037,0.44857024955424674,False
2018-01-01 10:36:00,168.73510066897856,169.62008176375056,0.0,5.743012306623431,0.45261244609034,False
2018-01-01 10:39:00,166.01361589702398,166.92362903994155,0.0,5.289912505500557,0.4517632980174966,False
2018-01-01 10:42:00,163.23392002465604,164.16262455951053,0.0,4.839211241284352,0.446538642292178,False
2018-01-01 10:45:00,160.41321349477153,161.35495265795015,0.0,4.395115544765044,0.4374257047607122,False
2018-01-01 10:48:00,157.5668027720382,158.5165444981534,0.0,3.961355133923851,0.4248820323714728,False
2018-01-01 10:51:00,154.70827242025365,155.66155220677038,0.0,3.54121214665157,0.40933591782111733,False
2018-01-01 10:54:00,151.84964733131469,152.80251454447873,0.0,3.1375500825139646,0.39118763078415997,False
2018-01-01 10:57:00,149.00154297092044,149.95051121840513,0.0,2.752841329288036,0.3708110193744565,False
2018-01-01 11:00:00,146.17330300482914,147.1153047339674,0.0,2.3891930177422305,0.34855521488735564,False
2018-01-01 11:03:00,143.37312455977926,144.30546976527887,0.0,2.048371168892932,0.3247462861939767,False
2018-01-01 11:06:00,140.60817186767474,141.52851064203105,0.0,1.7318232209888809,0.2996887646507571,False
2018-01-01 11:09:00,137.88467928411194,138.7909678720876,0.0,1.440699082729424,0.27366700826496015,False
2018-01-01 11:12:00,135.20804475914778,136.0985147542735,0.0,1.1758708779064353,0.24694640369035392,False
2018-01-01 11:15:00,132.58291483329796,133.4560451592191,0.0,0.93795154043414,0.21977442237599543,False
2018-01-01 11:18:00,130.0132621770273,130.8677535165003,0.0,0.7273123980236312,0.19238155698841586,False
2018-01-01 11:21:00,127.50245661459212,128.33720797550302,0.0,0.5440998543791085,0.16498216893001533,False
2018-01-01 11:24:00,125.05333049034743,125.86741762585842,0.0,0.38825124804401134,0.13777527936071937,False
2018-01-01 11:27:00,122.66823915849805,123.46089458390303,0.0,0.2595099334751151,0.11094533598554188,False
2018-01-01 11:30:00,120.34911731271816,121.11971168262414,0.0,0.15743959791348766,0.08466298698372893,False
2018-01-01 11:33:00,118.09753182471692,118.84555644930583,0.0,0.08143779661341442,0.05908589256845754,False
2018-01-01 11:36:00,115.91473173420823,116.63978202143969,0.0,0.030748658767054633,0.03435960437006798,False
2018-01-01 11:39:00,113.80169603017319,114.50345564076028,0.0,0.0044746862526616644,0.01061854366106962,False
2018-01-01 11:42:00,111.75917988869679,112.43740538119917,0.0,0.0015875358469521024,-0.012012888087973251,False
2018-01-01 11:45:00,109.78776009122839,110.44226581387403,0.0,0.02093764095400457,-0.03341902813218471,False
2018-01-01 11:48:00,107.88788044612119,108.51852339749234,0.0,0.061262488784657385,-0.05349145506250501,False
2018-01-01 11:51:00,106.0598981857969,106.66656251484667,0.0,0.12119332013319022,-0.07212721801755265,False
2018-01-01 11:54:00,104.30413252541027,104.88671326776,0.0,0.19925995749108788,-0.08922671960593351,False
2018-01-01 11:57:00,102.62091686378781,103.17930240996441,0.0,0.2938933884428872,-0.10469115870468837,False
2018-01-01 12:00:00,101.01065650377006,101.54470915914467,0.0,0.4034256298586445,-0.11841941351785346,False
2018-01-01 12:03:00,99.47389428501452,99.98342810465125,0.0,0.5260862698654041,-0.13030421768636197,False
2018-01-01 12:06:00,98.0113871599776,98.4961420240592,0.0,0.659994928837227,-0.14022746295574662,False
2018-01-01 12:09:00,96.6241974529859,97.08380810815405,0.0,0.8031487110226375,-0.14805447834401064,False
2018-01-01 12:12:00,95.31380313171158,95.74776172846889,0.0,0.9534035835970417,-0.15362725577579406,False
2018-01-01 12:15:00,94.08223135042317,94.48984204712866,0.0,1.108448654629295,-0.15675697442426695,False
2018-01-01 12:18:00,92.93221744639064,93.31254240136902,0.0,1.265772859258255,-0.15721717027503535,False
2018-01-01 12:21:00,91.86738437778865,92.21918300672499,0.0,1.422625370100217,-0.15474120576369388,False
2018-01-01 12:24:00,90.89241876331758,91.21408879796206,0.31666666666666665,1.575975736224875,-0.14903249184286516,False
2018-01-01 12:27:00,90.01317744982012,90.30272121550401,0.4666666666666667,1.7224902692679347,-0.1398052010451023,False
2018-01-01 12:30:00,89.23657038345512,89.49164048263704,0.6166666666666667,1.8585627550094026,-0.12688667400360387,False
2018-01-01 12:33:00,88.56991288463477,88.78804788197475,0.44999999999999996,1.9804745815794371,-0.11040646497881434,False
2018-01-01 12:36:00,88.01940684475392,88.1985729866767,0.44999999999999996,2.0847743272638284,-0.09103337615673324,False
2018-01-01 12:39:00,87.58772528006698,87.72716152284065,0.13333333333333333,2.168897162476989,-0.0701243257199442,False
2018-01-01 12:42:00,87.27134018342825,87.37246275027545,0.0,2.231873546886645,-0.04961260304147386,False
2018-01-01 12:45:00,87.05879662274518,87.12573527516304,0.0,2.274814425280537,-0.031599619285391345,False
2018-01-01 12:48:00,86.93089080007704,86.97034886161693,0.0,2.300902988966186,-0.017840007006865832,False
2018-01-01 12:51:00,86.86272042354624,86.88321523351952,0.31666666666666665,2.3148837404846456,-0.009392494960819953,False
2018-01-01 12:54:00,86.82667904993201,86.83751013050733,0.4666666666666667,2.322296778534347,-0.006561999937662488,False
2018-01-01 12:57:00,86.7953588682415,86.80564742404792,0.3,2.3287508368585557,-0.009068089920068356,False
